subcatch_id,area,imperv_percent,depress_stor_perv,depress_stor_imperv,hrtn_init, hrtn_decay, hrtn_final,storm_id,total_rain,time,area_acre,imp_area,perv_area,imp_vol,infil,per_vol,runoff
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/25/1998-18:20:50,0.99,12810.0,80.09536,4.877807424,75.217552576,0.36177071728,78.2805139124,0.0,0.36177071728
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/30/1998-14:23:50,0.27,12421.8,80.09536,4.877807424,75.217552576,0.06910227184,75.9039019066,0.0,0.06910227184
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/1/1998-14:43:31,0.87,4009.2,80.09536,4.877807424,75.217552576,0.31299264304,24.4008463683,0.0,0.31299264304
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/3/1998-17:47:28,0.86,9153.0,80.09536,4.877807424,75.217552576,0.30892780352,55.891873765,0.0,0.30892780352
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/4/1998-10:25:26,0.16,985.2,80.09536,4.877807424,75.217552576,0.02438903712,5.88751636947,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/3/1999-11:21:09,0.16,2772.0,80.09536,4.877807424,75.217552576,0.02438903712,16.8265434997,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/13/1999-21:36:24,0.59,8440.2,80.09536,4.877807424,75.217552576,0.19917713648,51.5280174082,0.0,0.19917713648
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/14/1999-0:05:49,0.51,39253.2,80.09536,4.877807424,75.217552576,0.16665842032,240.169299569,0.0,0.16665842032
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/15/1999-11:03:03,0.16,3712.2,80.09536,4.877807424,75.217552576,0.02438903712,22.5825728862,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/17/1999-11:44:04,0.12,1914.0,80.09536,4.877807424,75.217552576,0.00812967904,11.5737534405,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/22/1999-0:53:41,0.23,9454.2,80.09536,4.877807424,75.217552576,0.05284291376,57.7358602054,0.0,0.05284291376
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/22/1999-12:40:24,0.79,15850.2,80.09536,4.877807424,75.217552576,0.28047392688,96.8930224648,0.0,0.28047392688
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/22/1999-19:28:08,0.16,4432.8,80.09536,4.877807424,75.217552576,0.02438903712,26.99418188,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/23/1999-12:53:13,0.51,14722.2,80.09536,4.877807424,75.217552576,0.16665842032,89.9872565128,0.0,0.16665842032
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/28/1999-22:54:46,0.15,2719.2,80.09536,4.877807424,75.217552576,0.0203241976,16.5032948807,0.0,0.0203241976
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/29/1999-0:03:36,0.56,9240.0,80.09536,4.877807424,75.217552576,0.18698261792,56.4244993305,0.0,0.18698261792
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/30/1999-7:10:45,0.87,37177.8,80.09536,4.877807424,75.217552576,0.31299264304,227.463424873,0.0,0.31299264304
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/1/1999-13:40:59,0.28,9079.2,80.09536,4.877807424,75.217552576,0.07316711136,55.4400603544,0.0,0.07316711136
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/22/1999-22:37:51,0.32,2262.0,80.09536,4.877807424,75.217552576,0.08942646944,13.7042557023,0.0,0.08942646944
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/25/1999-0:58:34,0.16,4975.2,80.09536,4.877807424,75.217552576,0.02438903712,30.3148267846,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/25/1999-4:24:25,0.59,17058.0,80.09536,4.877807424,75.217552576,0.19917713648,104.287334625,0.0,0.19917713648
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/9/1999-19:25:11,0.4,11911.2,80.09536,4.877807424,75.217552576,0.1219451856,72.7779408294,0.0,0.1219451856
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/10/1999-19:26:54,0.12,2332.2,80.09536,4.877807424,75.217552576,0.00812967904,14.1340294344,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/17/1999-14:06:04,0.27,1092.0,80.09536,4.877807424,75.217552576,0.06910227184,6.54136016705,0.0,0.06910227184
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/14/1999-11:34:43,0.32,2659.2,80.09536,4.877807424,75.217552576,0.08942646944,16.1359669045,0.0,0.08942646944
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/19/1999-14:46:46,0.55,14554.8,80.09536,4.877807424,75.217552576,0.1829177784,88.9624114593,0.0,0.1829177784
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/30/1999-14:05:31,0.12,607.2,80.09536,4.877807424,75.217552576,0.00812967904,3.57335011974,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/30/1999-20:29:05,0.32,5196.0,80.09536,4.877807424,75.217552576,0.08942646944,31.6665937369,0.0,0.08942646944
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/4/1999-15:59:04,1.78,28660.2,80.09536,4.877807424,75.217552576,0.68289303936,175.317545376,0.0,0.68289303936
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/17/1999-13:29:54,0.28,11614.8,80.09536,4.877807424,75.217552576,0.07316711136,70.9633406272,0.0,0.07316711136
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/26/1999-20:24:40,0.63,2488.2,80.09536,4.877807424,75.217552576,0.21543649456,15.0890821724,0.0,0.21543649456
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/27/1999-22:01:13,0.2,5554.2,80.09536,4.877807424,75.217552576,0.0406483952,33.8595417546,0.0,0.0406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/11/1999-17:58:31,0.16,588.0,80.09536,4.877807424,75.217552576,0.02438903712,3.45580516747,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/19/1999-15:10:53,0.2,5881.2,80.09536,4.877807424,75.217552576,0.0406483952,35.8614792247,0.0,0.0406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/3/2000-9:52:37,0.12,5250.0,80.09536,4.877807424,75.217552576,0.00812967904,31.9971889154,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/29/2000-21:50:36,0.39,7809.0,80.09536,4.877807424,75.217552576,0.11788034608,47.6637270989,0.0,0.11788034608
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/30/2000-0:12:58,0.24,8164.2,80.09536,4.877807424,75.217552576,0.05690775328,49.8383087178,0.0,0.05690775328
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/8/2000-9:55:47,0.63,32338.8,80.09536,4.877807424,75.217552576,0.21543649456,197.838423595,0.0,0.21543649456
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/17/2000-9:38:30,1.78,26724.0,80.09536,4.877807424,75.217552576,0.68289303936,163.463871585,0.0,0.68289303936
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/18/2000-1:47:24,0.15,10489.2,80.09536,4.877807424,75.217552576,0.0203241976,64.0722677943,0.0,0.0203241976
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/20/2000-13:04:14,0.12,547.2,80.09536,4.877807424,75.217552576,0.00812967904,3.20602214437,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/17/2000-2:21:08,0.12,6165.0,80.09536,4.877807424,75.217552576,0.00812967904,37.5989405519,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/26/2000-0:51:43,0.44,69616.8,80.09536,4.877807424,75.217552576,0.13820454368,426.059295187,0.0,0.13820454368
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/16/2000-21:44:52,1.37,11059.8,80.09536,4.877807424,75.217552576,0.51623461904,67.5655568476,0.0,0.51623461904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/17/2000-14:29:16,0.16,2971.8,80.09536,4.877807424,75.217552576,0.02438903712,18.0497456604,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/27/2000-10:15:05,0.12,1258.8,80.09536,4.877807424,75.217552576,0.00812967904,7.56253194079,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/16/2000-20:12:19,0.12,7297.2,80.09536,4.877807424,75.217552576,0.00812967904,44.5304194622,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/17/2000-15:56:29,1.73,28956.0,80.09536,4.877807424,75.217552576,0.66256884176,177.128472299,0.0,0.66256884176
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/28/2000-15:58:33,0.31,1539.0,80.09536,4.877807424,75.217552576,0.08536162992,9.27795358949,0.0,0.08536162992
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/29/2000-0:47:28,0.12,6229.8,80.09536,4.877807424,75.217552576,0.00812967904,37.9956547662,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/19/2000-22:59:11,0.16,2857.8,80.09536,4.877807424,75.217552576,0.02438903712,17.3518225056,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/20/2000-0:19:43,0.32,13899.0,80.09536,4.877807424,75.217552576,0.08942646944,84.9475166798,0.0,0.08942646944
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/23/2000-15:14:11,0.28,19044.0,80.09536,4.877807424,75.217552576,0.07316711136,116.445890636,0.0,0.07316711136
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/11/2001-11:39:06,0.43,5466.0,80.09536,4.877807424,75.217552576,0.13413970416,33.3195696296,0.0,0.13413970416
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/22/2001-3:07:14,0.16,6765.0,80.09536,4.877807424,75.217552576,0.02438903712,41.2722203136,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/3/2001-11:12:59,0.24,9216.0,80.09536,4.877807424,75.217552576,0.05690775328,56.27756814,0.0,0.05690775328
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/4/2001-7:23:27,0.4,18583.2,80.09536,4.877807424,75.217552576,0.1219451856,113.624811779,0.0,0.1219451856
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/5/2001-0:29:48,1.3,57097.8,80.09536,4.877807424,75.217552576,0.4877807424,349.41631296,0.0,0.4877807424
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/17/2001-12:27:31,0.2,4752.0,80.09536,4.877807424,75.217552576,0.0406483952,28.9483667132,0.0,0.0406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/21/2001-9:56:15,1.45,1615.8,80.09536,4.877807424,75.217552576,0.5487533352,9.74813339899,0.0,0.5487533352
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/8/2001-19:14:01,0.12,562.8,80.09536,4.877807424,75.217552576,0.00812967904,3.30152741779,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/13/2001-14:20:44,0.74,19807.8,80.09536,4.877807424,75.217552576,0.26014972928,121.121975773,0.0,0.26014972928
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/8/2001-3:26:41,0.35,72438.0,80.09536,4.877807424,75.217552576,0.101620988,443.331056627,0.0,0.101620988
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/11/2001-18:33:43,0.47,1258.8,80.09536,4.877807424,75.217552576,0.15039906224,7.56253194079,0.0,0.15039906224
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/13/2001-16:23:53,0.16,9336.0,80.09536,4.877807424,75.217552576,0.02438903712,57.0122240924,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/23/2001-16:04:09,0.39,2430.0,80.09536,4.877807424,75.217552576,0.11788034608,14.7327740356,0.0,0.11788034608
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/1/2001-22:30:32,0.15,4036.2,80.09536,4.877807424,75.217552576,0.0203241976,24.5661439575,0.0,0.0203241976
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/5/2001-3:26:38,0.12,1407.0,80.09536,4.877807424,75.217552576,0.00812967904,8.46983204193,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/10/2001-18:37:08,0.39,2452.8,80.09536,4.877807424,75.217552576,0.11788034608,14.8723586665,0.0,0.11788034608
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/7/2001-6:59:52,0.11,969.0,80.09536,4.877807424,75.217552576,0.00406483952,5.78833781591,0.0,0.00406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/8/2001-0:16:27,0.48,8217.0,80.09536,4.877807424,75.217552576,0.15446390176,50.1615573368,0.0,0.15446390176
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/8/2001-4:25:10,0.31,11805.0,80.09536,4.877807424,75.217552576,0.08536162992,72.1277703116,0.0,0.08536162992
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/23/2002-20:23:45,0.2,10363.2,80.09536,4.877807424,75.217552576,0.0406483952,63.3008790443,0.0,0.0406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/24/2002-0:08:01,0.19,6163.2,80.09536,4.877807424,75.217552576,0.03658355568,37.5879207127,0.0,0.03658355568
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/24/2002-8:05:09,0.4,19983.0,80.09536,4.877807424,75.217552576,0.1219451856,122.194573463,0.0,0.1219451856
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/3/2002-21:45:34,0.27,7651.2,80.09536,4.877807424,75.217552576,0.06910227184,46.6976545216,0.0,0.06910227184
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/4/2002-8:14:09,0.28,13408.2,80.09536,4.877807424,75.217552576,0.07316711136,81.9427738348,0.0,0.07316711136
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/21/2002-19:20:54,0.12,915.0,80.09536,4.877807424,75.217552576,0.00812967904,5.45774263736,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/5/2002-17:37:52,0.16,1057.8,80.09536,4.877807424,75.217552576,0.02438903712,6.33198322064,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/6/2002-4:49:40,0.63,9865.8,80.09536,4.877807424,75.217552576,0.21543649456,60.2557301219,0.0,0.21543649456
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/10/2002-17:03:59,0.63,6052.8,80.09536,4.877807424,75.217552576,0.21543649456,36.9120372365,0.0,0.21543649456
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/27/2002-16:53:47,0.2,11998.2,80.09536,4.877807424,75.217552576,0.0406483952,73.3105663949,0.0,0.0406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/9/2002-21:21:55,0.16,5895.0,80.09536,4.877807424,75.217552576,0.02438903712,35.9459646592,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/12/2002-17:21:25,0.32,2092.8,80.09536,4.877807424,75.217552576,0.08942646944,12.6683908095,0.0,0.08942646944
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,9/18/2002-16:12:33,0.51,11220.0,80.09536,4.877807424,75.217552576,0.16665842032,68.546322544,0.0,0.16665842032
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/6/2003-10:47:06,0.12,3762.0,80.09536,4.877807424,75.217552576,0.00812967904,22.8874551065,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/19/2003-0:41:41,0.71,19035.0,80.09536,4.877807424,75.217552576,0.24795521072,116.39079144,0.0,0.24795521072
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/19/2003-13:56:56,0.19,4645.2,80.09536,4.877807424,75.217552576,0.03658355568,28.2945229156,0.0,0.03658355568
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/23/2003-13:38:44,0.16,7915.2,80.09536,4.877807424,75.217552576,0.02438903712,48.3138976167,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/24/2003-1:16:12,0.23,8152.2,80.09536,4.877807424,75.217552576,0.05284291376,49.7648431226,0.0,0.05284291376
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/24/2003-6:52:00,0.24,6891.0,80.09536,4.877807424,75.217552576,0.05690775328,42.0436090636,0.0,0.05690775328
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/9/2003-17:20:03,0.28,19044.0,80.09536,4.877807424,75.217552576,0.07316711136,116.445890636,0.0,0.07316711136
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/10/2003-11:12:02,0.6,8902.2,80.09536,4.877807424,75.217552576,0.203241976,54.3564428247,0.0,0.203241976
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/6/2003-20:40:30,0.35,11641.2,80.09536,4.877807424,75.217552576,0.101620988,71.1249649367,0.0,0.101620988
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/18/2003-18:46:33,0.59,1932.0,80.09536,4.877807424,75.217552576,0.19917713648,11.6839518334,0.0,0.19917713648
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/10/2003-14:36:11,0.12,432.0,80.09536,4.877807424,75.217552576,0.00812967904,2.50075247764,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/18/2003-21:05:35,0.12,2026.2,80.09536,4.877807424,75.217552576,0.00812967904,12.260656756,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/23/2003-11:45:22,0.12,699.0,80.09536,4.877807424,75.217552576,0.00812967904,4.13536192316,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/27/2003-16:03:19,0.27,837.0,80.09536,4.877807424,75.217552576,0.06910227184,4.98021626834,0.0,0.06910227184
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/29/2003-14:52:54,0.67,2094.0,80.09536,4.877807424,75.217552576,0.23169585264,12.675737369,0.0,0.23169585264
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/30/2003-3:44:18,0.24,7894.8,80.09536,4.877807424,75.217552576,0.05690775328,48.1890061048,0.0,0.05690775328
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/30/2003-16:16:52,0.27,2028.0,80.09536,4.877807424,75.217552576,0.06910227184,12.2716765953,0.0,0.06910227184
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,8/30/2003-20:16:11,0.28,6565.2,80.09536,4.877807424,75.217552576,0.07316711136,40.049018153,0.0,0.07316711136
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/2/2004-20:00:22,0.63,12816.0,80.09536,4.877807424,75.217552576,0.21543649456,78.31724671,0.0,0.21543649456
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/7/2004-16:21:53,0.12,5145.0,80.09536,4.877807424,75.217552576,0.00812967904,31.3543649571,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/8/2004-20:27:21,0.12,8106.0,80.09536,4.877807424,75.217552576,0.00812967904,49.4820005809,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/9/2004-7:32:42,0.2,26932.8,80.09536,4.877807424,75.217552576,0.0406483952,164.742172943,0.0,0.0406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/10/2004-11:24:58,0.24,4996.8,80.09536,4.877807424,75.217552576,0.05690775328,30.447064856,0.0,0.05690775328
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/21/2004-15:18:17,0.12,5674.2,80.09536,4.877807424,75.217552576,0.00812967904,34.5941977069,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/22/2004-16:09:01,0.36,16570.2,80.09536,4.877807424,75.217552576,0.10568582752,101.300958179,0.0,0.10568582752
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/23/2004-11:34:20,0.47,12463.2,80.09536,4.877807424,75.217552576,0.15039906224,76.1573582102,0.0,0.15039906224
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,4/30/2004-11:21:20,0.12,7240.2,80.09536,4.877807424,75.217552576,0.00812967904,44.1814578848,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/12/2004-12:19:52,0.2,3267.0,80.09536,4.877807424,75.217552576,0.0406483952,19.8569993031,0.0,0.0406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,5/12/2004-15:34:23,0.47,16398.0,80.09536,4.877807424,75.217552576,0.15039906224,100.246726887,0.0,0.15039906224
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/16/2004-17:35:45,0.16,2179.2,80.09536,4.877807424,75.217552576,0.02438903712,13.1973430952,0.0,0.02438903712
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/17/2004-13:33:55,0.55,6133.8,80.09536,4.877807424,75.217552576,0.1829177784,37.4079300043,0.0,0.1829177784
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/18/2004-15:06:41,0.32,10561.2,80.09536,4.877807424,75.217552576,0.08942646944,64.5130613657,0.0,0.08942646944
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/21/2004-11:58:15,0.4,10854.0,80.09536,4.877807424,75.217552576,0.1219451856,66.3056218894,0.0,0.1219451856
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/25/2004-21:46:05,0.11,6465.0,80.09536,4.877807424,75.217552576,0.00406483952,39.4355804328,0.0,0.00406483952
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/26/2004-15:19:56,0.12,1705.2,80.09536,4.877807424,75.217552576,0.00812967904,10.2954520835,0.0,0.00812967904
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/27/2004-16:39:31,0.36,8610.0,80.09536,4.877807424,75.217552576,0.10568582752,52.5675555807,0.0,0.10568582752
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,6/30/2004-16:02:59,0.19,4317.0,80.09536,4.877807424,75.217552576,0.03658355568,26.285238886,0.0,0.03658355568
WQ110,0.125149,6.09,0.35,0.1,4.151917326,0.034503556,22.03967857,7/16/2004-17:46:22,0.55,13141.2,80.09536,4.877807424,75.217552576,0.1829177784,80.3081643408,0.0,0.1829177784
