subcatch_id,area,imperv_percent,depress_stor_perv,depress_stor_imperv,hrtn_init, hrtn_decay, hrtn_final,storm_id,total_rain,time,area_acre,imp_area,perv_area,imp_vol,infil,per_vol,runoff
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/3/2012-11:28:36,0.16,5325,61.96032,21.772856448,40.187463552,0.10886428224,1.29083046695,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/14/2011-17:22:54,0.88,23246,61.96032,21.772856448,40.187463552,1.41523566912,4.00621915761,0.0,1.41523566912
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/19/2011-21:38:51,0.16,3646,61.96032,21.772856448,40.187463552,0.10886428224,1.0357814786,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/3/2011-17:53:13,0.28,475,61.96032,21.772856448,40.187463552,0.32659284672,0.350151066293,0.0,0.32659284672
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/19/2011-17:27:07,0.2,1802,61.96032,21.772856448,40.187463552,0.1814404704,0.738177121753,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/14/2011-14:53:16,0.56,4010,61.96032,21.772856448,40.187463552,0.83462616384,1.09126255129,0.0,0.83462616384
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/13/2011-20:12:50,0.72,7657,61.96032,21.772856448,40.187463552,1.12493091648,1.64420339487,0.0,1.12493091648
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/10/2011-16:05:36,0.24,530,61.96032,21.772856448,40.187463552,0.25401665856,0.377887405142,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/9/2011-16:20:47,0.16,1203,61.96032,21.772856448,40.187463552,0.10886428224,0.610785910836,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/7/2011-22:19:22,0.16,3250,61.96032,21.772856448,40.187463552,0.10886428224,0.975069774373,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/7/2011-18:22:53,0.12,4826,61.96032,21.772856448,40.187463552,0.03628809408,1.21517452162,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/6/2011-19:01:42,0.2,6479,61.96032,21.772856448,40.187463552,0.1814404704,1.46571143424,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/6/2011-14:05:34,0.12,309,61.96032,21.772856448,40.187463552,0.03628809408,0.253313958357,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/20/2011-1:06:41,0.92,10579,61.96032,21.772856448,40.187463552,1.48781185728,2.08693970602,0.0,1.48781185728
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/24/2011-9:29:48,0.16,24975,61.96032,21.772856448,40.187463552,0.10886428224,4.26819390833,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/19/2011-0:22:33,0.16,48866,61.96032,21.772856448,40.187463552,0.10886428224,7.88811222488,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/18/2011-15:04:35,0.16,6041,61.96032,21.772856448,40.187463552,0.10886428224,1.39934151517,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/11/2011-1:36:05,0.48,16978,61.96032,21.772856448,40.187463552,0.68947378752,3.05650386699,0.0,0.68947378752
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/3/2011-13:16:12,0.12,2288,61.96032,21.772856448,40.187463552,0.03628809408,0.822827894456,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/19/2010-20:45:43,0.12,610,61.96032,21.772856448,40.187463552,0.03628809408,0.415013675558,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/16/2010-12:52:59,0.12,599,61.96032,21.772856448,40.187463552,0.03628809408,0.410118566023,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/13/2010-13:59:31,0.24,315,61.96032,21.772856448,40.187463552,0.25401665856,0.25720431513,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/8/2010-18:06:53,0.24,5382,61.96032,21.772856448,40.187463552,0.25401665856,1.29947024225,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/30/2010-18:01:52,0.2,1642,61.96032,21.772856448,40.187463552,0.1814404704,0.707630080595,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/28/2010-15:02:39,0.48,3682,61.96032,21.772856448,40.187463552,0.68947378752,1.04127901049,0.0,0.68947378752
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/20/2010-19:39:30,0.24,4535,61.96032,21.772856448,40.187463552,0.25401665856,1.17102651393,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/20/2010-17:25:39,0.16,877,61.96032,21.772856448,40.187463552,0.10886428224,0.517073373528,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/4/2010-23:12:58,0.12,1009,61.96032,21.772856448,40.187463552,0.03628809408,0.558187670071,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/4/2010-21:05:47,0.2,1764,61.96032,21.772856448,40.187463552,0.1814404704,0.731082256394,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/4/2010-18:31:08,0.36,1333,61.96032,21.772856448,40.187463552,0.47174522304,0.642066910297,0.0,0.47174522304
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/4/2010-16:28:19,0.12,423,61.96032,21.772856448,40.187463552,0.03628809408,0.322074061775,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/27/2010-18:09:38,0.28,2366,61.96032,21.772856448,40.187463552,0.32659284672,0.835677905139,0.0,0.32659284672
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/26/2010-19:07:48,0.16,2801,61.96032,21.772856448,40.187463552,0.10886428224,0.905304254887,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/13/2010-10:30:58,0.12,2570,61.96032,21.772856448,40.187463552,0.03628809408,0.868690905786,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/12/2010-12:44:13,0.12,2201,61.96032,21.772856448,40.187463552,0.03628809408,0.808310715067,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/12/2010-0:02:19,0.52,4173,61.96032,21.772856448,40.187463552,0.76204997568,1.11605024665,0.0,0.76204997568
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/11/2010-22:34:08,0.24,4957,61.96032,21.772856448,40.187463552,0.25401665856,1.23504055236,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/11/2010-19:00:04,0.24,1186,61.96032,21.772856448,40.187463552,0.25401665856,0.60648492268,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/8/2010-19:16:20,0.12,335,61.96032,21.772856448,40.187463552,0.03628809408,0.269942810553,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/12/2010-8:22:22,0.44,8276,61.96032,21.772856448,40.187463552,0.61689759936,1.73799341901,0.0,0.61689759936
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/11/2010-18:28:17,0.2,7959,61.96032,21.772856448,40.187463552,0.1814404704,1.68996206312,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/25/2010-18:09:55,20.52,12654,61.96032,21.772856448,40.187463552,37.0501440557,2.40133971303,59.5064489709,96.5565930265
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/23/2010-14:36:58,0.4,8426,61.96032,21.772856448,40.187463552,0.5443214112,1.76072116902,0.0,0.5443214112
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/23/2010-4:37:25,1.12,24630,61.96032,21.772856448,40.187463552,1.85069279808,4.21592017264,0.0,1.85069279808
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/22/2010-17:23:51,0.12,4606,61.96032,21.772856448,40.187463552,0.03628809408,1.18180084748,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/22/2010-9:00:13,0.16,578,61.96032,21.772856448,40.187463552,0.10886428224,0.400592998414,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/23/2009-10:13:17,0.24,13710,61.96032,21.772856448,40.187463552,0.25401665856,2.5613427997,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/21/2009-9:10:56,0.28,53127,61.96032,21.772856448,40.187463552,0.32659284672,8.53373074009,0.0,0.32659284672
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/12/2009-16:27:51,0.36,13535,61.96032,21.772856448,40.187463552,0.47174522304,2.53482713667,0.0,0.47174522304
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/18/2009-13:13:47,0.48,1530,61.96032,21.772856448,40.187463552,0.68947378752,0.685033080864,0.0,0.68947378752
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/17/2009-19:02:48,0.48,8397,61.96032,21.772856448,40.187463552,0.68947378752,1.75632713815,0.0,0.68947378752
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/17/2009-14:57:28,0.4,910,61.96032,21.772856448,40.187463552,0.5443214112,0.527831143675,0.0,0.5443214112
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/6/2009-14:57:40,0.12,299,61.96032,21.772856448,40.187463552,0.03628809408,0.246757919328,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/31/2009-21:46:38,0.16,1571,61.96032,21.772856448,40.187463552,0.10886428224,0.693437902619,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/29/2009-17:00:17,0.28,6419,61.96032,21.772856448,40.187463552,0.32659284672,1.45661987429,0.0,0.32659284672
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/27/2009-20:09:38,0.12,1414,61.96032,21.772856448,40.187463552,0.03628809408,0.66030073357,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/25/2009-20:10:12,0.92,6358,61.96032,21.772856448,40.187463552,1.48781185728,1.44737673272,0.0,1.48781185728
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/20/2009-22:48:53,1.0,4079,61.96032,21.772856448,40.187463552,1.6329642336,1.10175875265,0.0,1.6329642336
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/1/2009-16:36:31,0.12,997,61.96032,21.772856448,40.187463552,0.03628809408,0.554650517586,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/26/2009-8:32:37,0.36,3306,61.96032,21.772856448,40.187463552,0.47174522304,0.983688448514,0.0,0.47174522304
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/25/2009-18:54:47,0.12,1602,61.96032,21.772856448,40.187463552,0.03628809408,0.699688597808,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/23/2009-17:12:03,0.12,861,61.96032,21.772856448,40.187463552,0.03628809408,0.511731948722,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/10/2009-14:48:51,0.32,1886,61.96032,21.772856448,40.187463552,0.39916903488,0.753555144573,0.0,0.39916903488
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/2/2009-3:26:39,0.64,18097,61.96032,21.772856448,40.187463552,0.97977854016,3.2260525923,0.0,0.97977854016
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/1/2009-20:55:14,0.28,8494,61.96032,21.772856448,40.187463552,0.32659284672,1.77102441252,0.0,0.32659284672
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/31/2009-19:35:25,0.48,7791,61.96032,21.772856448,40.187463552,0.68947378752,1.66450692405,0.0,0.68947378752
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/26/2009-0:11:36,0.16,7136,61.96032,21.772856448,40.187463552,0.10886428224,1.56526170054,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/25/2009-18:34:11,0.92,19277,61.96032,21.772856448,40.187463552,1.48781185728,3.40484392014,0.0,1.48781185728
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/24/2009-15:37:50,0.72,2603,61.96032,21.772856448,40.187463552,1.12493091648,0.873964390284,0.0,1.12493091648
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/23/2009-22:19:02,0.16,3111,61.96032,21.772856448,40.187463552,0.10886428224,0.953612482552,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/16/2009-0:16:47,0.12,4335,61.96032,21.772856448,40.187463552,0.03628809408,1.14066312014,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/10/2009-0:13:28,0.24,80900,61.96032,21.772856448,40.187463552,0.25401665856,12.7418422216,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/27/2009-10:04:51,0.4,5107,61.96032,21.772856448,40.187463552,0.5443214112,1.25778353541,0.0,0.5443214112
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/26/2009-16:50:18,0.36,20533,61.96032,21.772856448,40.187463552,0.47174522304,3.59515062164,0.0,0.47174522304
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/18/2009-12:12:19,1.6,38672,61.96032,21.772856448,40.187463552,2.721607056,6.34353697399,0.0,2.721607056
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/17/2009-11:50:08,0.28,7279,61.96032,21.772856448,40.187463552,0.32659284672,1.58692907517,0.0,0.32659284672
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/17/2009-3:26:29,0.12,4000,61.96032,21.772856448,40.187463552,0.03628809408,1.08974092404,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/16/2009-17:02:01,0.4,21243,61.96032,21.772856448,40.187463552,0.5443214112,3.7027284545,0.0,0.5443214112
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/12/2008-8:58:50,0.23,7845,61.96032,21.772856448,40.187463552,0.23587261152,1.67268893647,0.0,0.23587261152
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/11/2008-19:32:50,0.55,15518,61.96032,21.772856448,40.187463552,0.8164821168,2.83528747831,0.0,0.8164821168
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/16/2008-15:55:53,0.19,5977,61.96032,21.772856448,40.187463552,0.16329642336,1.38964323857,0.0,0.16329642336
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/16/2008-7:03:05,0.71,16868,61.96032,21.772856448,40.187463552,1.10678686944,3.03983687881,0.0,1.10678686944
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/15/2008-11:09:40,0.47,18795,61.96032,21.772856448,40.187463552,0.67132974048,3.33181220826,0.0,0.67132974048
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/15/2008-3:28:29,0.39,7603,61.96032,21.772856448,40.187463552,0.52617736416,1.63602136778,0.0,0.52617736416
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/11/2008-9:09:33,1.06,32,61.96032,21.772856448,40.187463552,1.74182851584,0.0319409265298,2.2707895251,4.01261804094
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/15/2008-0:03:14,0.27,10251,61.96032,21.772856448,40.187463552,0.30844879968,2.03724177551,0.0,0.30844879968
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/12/2008-19:07:25,0.19,3858,61.96032,21.772856448,40.187463552,0.16329642336,1.06812011278,0.0,0.16329642336
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/10/2008-1:50:42,0.32,2951,61.96032,21.772856448,40.187463552,0.39916903488,0.928772083686,0.0,0.39916903488
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/7/2008-5:31:24,0.9,15803,61.96032,21.772856448,40.187463552,1.4515237632,2.87847012952,0.0,1.4515237632
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/1/2008-10:25:25,0.16,4202,61.96032,21.772856448,40.187463552,0.10886428224,1.12045773253,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/17/2008-10:20:19,0.2,4468,61.96032,21.772856448,40.187463552,0.1814404704,1.16085712107,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/17/2007-9:57:09,0.11,1474,61.96032,21.772856448,40.187463552,0.01814404704,0.673279490201,0.0,0.01814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/5/2007-19:02:11,0.12,3992,61.96032,21.772856448,40.187463552,0.03628809408,1.08852353803,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/2/2007-19:22:23,0.16,4522,61.96032,21.772856448,40.187463552,0.10886428224,1.16905351281,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/17/2007-12:54:46,0.2,3094,61.96032,21.772856448,40.187463552,0.1814404704,0.950981047045,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/14/2007-18:21:18,0.2,408,61.96032,21.772856448,40.187463552,0.1814404704,0.31361485828,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/6/2007-16:03:42,0.16,505,61.96032,21.772856448,40.187463552,0.10886428224,0.365517698655,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/6/2007-0:25:15,0.11,388,61.96032,21.772856448,40.187463552,0.01814404704,0.302071753683,0.0,0.01814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/27/2007-16:06:44,1.02,19747,61.96032,21.772856448,40.187463552,1.66925232768,3.47605741513,0.0,1.66925232768
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/12/2007-20:14:59,0.12,4098,61.96032,21.772856448,40.187463552,0.03628809408,1.10464813554,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/12/2007-15:12:02,0.27,8097,61.96032,21.772856448,40.187463552,0.30844879968,1.71087162128,0.0,0.30844879968
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/29/2007-15:15:13,0.2,4260,61.96032,21.772856448,40.187463552,0.1814404704,1.12927068509,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/23/2007-14:02:25,25.71,20379,61.96032,21.772856448,40.187463552,46.4669044694,3.57181683818,72.96765139,119.434555859
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/22/2007-15:07:03,0.2,2289,61.96032,21.772856448,40.187463552,0.1814404704,0.82299357559,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/22/2007-11:16:02,0.15,2679,61.96032,21.772856448,40.187463552,0.0907202352,0.886050913272,0.0,0.0907202352
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/15/2007-4:20:17,0.16,2931,61.96032,21.772856448,40.187463552,0.10886428224,0.925654197186,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/14/2007-19:36:56,0.32,6276,61.96032,21.772856448,40.187463552,0.39916903488,1.43495142615,0.0,0.39916903488
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/6/2007-16:46:51,0.28,7911,61.96032,21.772856448,40.187463552,0.32659284672,1.68268916933,0.0,0.32659284672
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,5/5/2007-21:43:39,0.23,7775,61.96032,21.772856448,40.187463552,0.23587261152,1.66208262337,0.0,0.23587261152
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/24/2007-0:53:51,2.28,76931,61.96032,21.772856448,40.187463552,3.95540225472,12.1404669842,0.0,3.95540225472
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/17/2007-1:24:13,0.2,6451,61.96032,21.772856448,40.187463552,0.1814404704,1.46146871264,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/16/2007-21:40:36,0.16,2851,61.96032,21.772856448,40.187463552,0.10886428224,0.913149370447,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/8/2007-10:24:09,0.11,3537,61.96032,21.772856448,40.187463552,0.01814404704,1.01911786358,0.0,0.01814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/21/2006-1:21:25,0.39,21571,61.96032,21.772856448,40.187463552,0.52617736416,3.75242638292,0.0,0.52617736416
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/19/2006-18:22:15,0.16,3177,61.96032,21.772856448,40.187463552,0.10886428224,0.963813208994,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/19/2006-16:26:36,0.19,1863,61.96032,21.772856448,40.187463552,0.16329642336,0.749383869171,0.0,0.16329642336
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/17/2006-13:30:32,0.2,4564,61.96032,21.772856448,40.187463552,0.1814404704,1.1754275545,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/16/2006-20:29:48,0.31,1034,61.96032,21.772856448,40.187463552,0.38102498784,0.565439675319,0.0,0.38102498784
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/13/2006-20:06:49,0.2,5891,61.96032,21.772856448,40.187463552,0.1814404704,1.37661096113,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/6/2006-0:08:37,0.12,3411,61.96032,21.772856448,40.187463552,0.03628809408,0.999814887582,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/3/2006-9:58:32,0.2,569,61.96032,21.772856448,40.187463552,0.1814404704,0.396436342633,0.0,0.1814404704
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/26/2006-15:35:37,0.51,2136,61.96032,21.772856448,40.187463552,0.74390592864,0.797318831392,0.0,0.74390592864
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/9/2006-14:09:10,0.12,4667,61.96032,21.772856448,40.187463552,0.03628809408,1.19105607425,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/9/2006-0:10:50,0.27,8149,61.96032,21.772856448,40.187463552,0.30844879968,1.71875058139,0.0,0.30844879968
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/8/2006-22:50:21,0.12,2256,61.96032,21.772856448,40.187463552,0.03628809408,0.817512371239,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/8/2006-11:44:45,0.32,4723,61.96032,21.772856448,40.187463552,0.39916903488,1.19955151674,0.0,0.39916903488
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/7/2006-20:18:52,0.24,5341,61.96032,21.772856448,40.187463552,0.25401665856,1.29325570089,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/4/2006-20:30:21,0.24,6811,61.96032,21.772856448,40.187463552,0.25401665856,1.51601731053,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/2/2006-17:28:25,0.27,2810,61.96032,21.772856448,40.187463552,0.30844879968,0.906718180775,0.0,0.30844879968
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,6/24/2006-18:55:27,0.24,1254,61.96032,21.772856448,40.187463552,0.25401665856,0.623383149638,0.0,0.25401665856
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/30/2006-23:17:06,0.12,204,61.96032,21.772856448,40.187463552,0.03628809408,0.179665959045,0.0,0.03628809408
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/28/2006-4:43:30,0.27,15525,61.96032,21.772856448,40.187463552,0.30844879968,2.83634810483,0.0,0.30844879968
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,4/7/2006-7:03:40,0.36,16064,61.96032,21.772856448,40.187463552,0.47174522304,2.91801634695,0.0,0.47174522304
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,9/28/2005-1:28:43,0.16,29710,61.96032,21.772856448,40.187463552,0.10886428224,4.98563199082,0.0,0.10886428224
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,8/4/2005-2:09:04,1.38,47670,61.96032,21.772856448,40.187463552,2.32243802112,7.70689660784,0.0,2.32243802112
WQ121,0.096813,35.14,0.35,0.1,3.681975977,0.001799998,0.545465068,7/26/2005-4:25:57,0.55,3104,61.96032,21.772856448,40.187463552,0.8164821168,0.952529156247,0.0,0.8164821168
